"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic","negLog10Padj","Regulation"
"HNF4G",0.0620866836819667,-0.645965519183914,0.31061913931548,0.75624718629044,0.799760713673452,-7.82168537947235,0.0970399333531449,"Not Significant"
"LUZP6",0.0124692395706154,-0.006115766311369,0.309849198163988,0.756832227588848,0.80033819060467,-7.82192442260488,0.0967264589111932,"Not Significant"
"OPRM1",-0.00722505720825149,-0.226887646494367,-0.309256254255355,0.757282872551545,0.800773493354789,-7.82210810934269,0.0964903110036039,"Not Significant"
"FAM35B2",0.0144158246790014,0.437193059340638,0.309074314692328,0.757421165561652,0.800844183764419,-7.82216440147217,0.0964519741954076,"Not Significant"
"GGCX",0.0135112509534255,0.0736856929163204,0.309065664661631,0.757427740679675,0.800844183764419,-7.82216707696849,0.0964519741954076,"Not Significant"
"MS4A2",-0.0531345537756122,2.11119974792861,-0.308533180184251,0.757832530174207,0.801230911755921,-7.82233163287635,0.0962423038292198,"Not Significant"
"TSGA13",0.013154300885985,-0.0519421766447314,0.3079479156283,0.758277519456099,0.801660099615517,-7.82251217244607,0.0960097316552484,"Not Significant"
"SMCP",0.00301948893973767,-0.397237648261142,0.306959337352259,0.759029339358958,0.802413611588023,-7.82281634610708,0.0956017128547503,"Not Significant"
"EYA3",0.0280108607635378,0.372690091475337,0.306743509317699,0.759193508351932,0.802545838343297,-7.82288262378903,0.0955301529778851,"Not Significant"
"HBS1L",0.0126835621663227,0.436810087754966,0.306572119309548,0.759323883443871,0.802642329682971,-7.82293522200011,0.0954779402127314,"Not Significant"
"GCHFR",-0.0281851258580147,-0.542172351841568,-0.306444470290653,0.759420989554895,0.802703645964166,-7.82297437736247,0.0954447644076517,"Not Significant"
"NBPF7",-0.0245682156897068,0.321650497724007,-0.306312196102745,0.759521618175235,0.802743839050944,-7.82301493426438,0.0954230188993558,"Not Significant"
"SPANXE",0.0148264947485716,-0.128727587978816,0.306291691711491,0.759537217416687,0.802743839050944,-7.82302121959753,0.0954230188993558,"Not Significant"
"SLC45A3",-0.0283452033089169,-0.862968756232879,-0.305799044642998,0.759912040812287,0.803098640887277,-7.82317210719644,0.0952311090649593,"Not Significant"
"PAPL",0.027109478965092,-1.18311783380012,0.304437258779651,0.760948430079057,0.804152533562724,-7.82358793095312,0.094661565428796,"Not Significant"
"LOC284232",-0.0287763509944181,0.526746103131574,-0.303422611843911,0.761720908823082,0.804927437622909,-7.82389654921474,0.0942432685269814,"Not Significant"
"PAQR7",-0.0174281963269881,-0.370886889097362,-0.303206161989174,0.761885728952382,0.805060168582655,-7.82396225201786,0.0941716601204275,"Not Significant"
"TMEM95",-0.00500737839585575,-0.0637922588442741,-0.302770216486931,0.762217721390323,0.805369522395436,-7.82409443991655,0.0940048094267875,"Not Significant"
"STARD5",0.0229963709441002,-0.0845040421191211,0.302629230742554,0.762325097884018,0.805441524345576,-7.82413714909416,0.0939659842030393,"Not Significant"
"ZNF702P",-0.036354377163696,0.957840541926168,-0.302362975134415,0.762527893983648,0.805614330150488,-7.82421775236403,0.0938728172186762,"Not Significant"
"OR4D9",0.00251520565628116,-0.0135460411386078,0.302133130121517,0.762702970769323,0.805757834091196,-7.82428727606248,0.0937954633073593,"Not Significant"
"TSPAN31",-0.0163380596136983,0.186642483734618,-0.30185298300182,0.762916379986344,0.805941817490977,-7.82437194372154,0.0936963096275091,"Not Significant"
"ELK4",-0.0247729302351624,0.221747263884009,-0.301231502632959,0.76338987306237,0.806400519370747,-7.82455949079678,0.0934492011865251,"Not Significant"
"TAS2R39",0.00356231297306993,-0.024023116354096,0.30106178341382,0.763519194086674,0.806495629481345,-7.82461064060656,0.0933979817744343,"Not Significant"
"OR10P1",0.00314902892684487,-0.024852257446449,0.300952928741573,0.763602141612907,0.806541748588412,-7.82464343195255,0.0933731475406004,"Not Significant"
"LOX",-0.0390076659038826,1.45196409628814,-0.300888861684499,0.76365096214013,0.806551818743537,-7.82466272595086,0.0933677251486309,"Not Significant"
"KIAA0528",-0.0147287537404906,0.28420519454078,-0.300653436416043,0.763830369548188,0.806699803838896,-7.82473358975447,0.0932880486622119,"Not Significant"
"C9orf79",-0.00947070351467471,-0.250980211862546,-0.300049223587188,0.764290872221128,0.807144629974268,-7.82491520611893,0.0930486382991768,"Not Significant"
"OR6C76",0.00178368245027304,-0.0106444083857118,0.299257521756081,0.764894396846953,0.807740443766676,-7.82515262581111,0.0927281713405883,"Not Significant"
"BRAF",-0.0206192366370582,0.434093475071527,-0.298814454584858,0.765232215297115,0.808040940850232,-7.82528522147992,0.0925666343554943,"Not Significant"
"PABPC1P2",0.0167890013495262,-0.074729800673966,0.298781068691124,0.765257672330787,0.808040940850232,-7.82529520484157,0.0925666343554943,"Not Significant"
"TCHP",-0.0132440738133149,-0.225126071577738,-0.298390827806744,0.765555253257688,0.808313585135792,-7.82541181562806,0.0924201220551784,"Not Significant"
"HOXD12",-0.00337576717714057,-0.296407189856654,-0.298285681064187,0.765635439585892,0.808356676508016,-7.82544320925657,0.0923969703394291,"Not Significant"
"C1orf104",0.0246554597199809,-0.162487416625566,0.298081723603669,0.765790987490004,0.808479325988367,-7.82550407323595,0.0923310811675593,"Not Significant"
"DHX16",-0.0105935574722971,-0.213469018335985,-0.297659052779418,0.766113367035479,0.808778085321046,-7.82563007210423,0.0921706249159222,"Not Significant"
"ASAP1",0.0185962946662434,0.11317835186666,0.297267849411436,0.76641178194417,0.80901602339721,-7.82574653122175,0.0920428766521586,"Not Significant"
"PTPRU",-0.0329221909281405,0.281706656205955,-0.297260266745651,0.766417566441907,0.80901602339721,-7.8257487870277,0.0920428766521586,"Not Significant"
"SLC17A4",-0.0159128117115062,-1.66185116024908,-0.29645452275833,0.767032309147569,0.80962330626219,-7.82598816413943,0.0917169984842959,"Not Significant"
"ARPP19",-0.0141720735786186,0.311910103626493,-0.296306885645988,0.767144964908808,0.809700587608752,-7.8260319549963,0.0916755455513547,"Not Significant"
"LOC647979",0.0137246230125519,0.57150985752785,0.296033264851747,0.767353766654098,0.809855565658621,-7.82611305640221,0.0915924288135449,"Not Significant"
"ELP2P",0.0258592970721081,-0.294382693083862,0.296011085519843,0.767370692584372,0.809855565658621,-7.82611962709109,0.0915924288135449,"Not Significant"
"C8A",0.00737878894560408,-0.812870067631821,0.295854173566667,0.767490441517043,0.809940308643204,-7.8261660986389,0.0915469867782837,"Not Significant"
"C16orf3",-0.0275587895323822,0.119352917008739,-0.295642453870927,0.767652026358843,0.810069190498434,-7.8262287631866,0.0914778851110508,"Not Significant"
"C3orf22",0.00630627530361364,-0.0520428443324702,0.295319777479061,0.767898313040385,0.810262345713247,-7.82632418231818,0.0913743430365225,"Not Significant"
"LHX5",-0.00684337851316982,-0.964612853788835,-0.295299223417842,0.7679140019748,0.810262345713247,-7.82633025686254,0.0913743430365225,"Not Significant"
"RHOXF2B",-0.0155285307750634,-0.288569729234604,-0.294698783801282,0.768372360194133,0.810704314666746,-7.82650752420177,0.0911375156086361,"Not Significant"
"PTGS1",0.0254288769580418,0.0506359859010988,0.294290660015606,0.768683956491785,0.81099139867292,-7.82662780839885,0.0909837518661524,"Not Significant"
"OLIG3",0.0124246171449407,-0.233157749043691,0.292825550860159,0.769802853717981,0.812130143208127,-7.82705823964506,0.0903743698373664,"Not Significant"
"UGT1A3",0.0104955230886561,-1.15987707149339,0.292764414907484,0.769849553442058,0.812137677003518,-7.82707615397296,0.0903703410857955,"Not Significant"
"PGS1",-0.0160187907060813,-0.327921931321769,-0.292369394444435,0.770151316642337,0.812414270407316,-7.82719181449182,0.0902224566302046,"Not Significant"
"SLC16A5",0.0315669072353917,0.311704197809195,0.291714277550821,0.770651849141072,0.812866477696119,-7.82738328616753,0.0899807862166462,"Not Significant"
"KRTAP4-2",-0.00151814821334,-0.0251474874990131,-0.291704673588436,0.770659187621883,0.812866477696119,-7.82738608993414,0.0899807862166462,"Not Significant"
"NHP2L1",0.012875465000239,-0.366308417383444,0.290884165953808,0.771286221476157,0.813479942365756,-7.82762528703994,0.0896531508122632,"Not Significant"
"UBE2NL",-0.0271755706152467,0.464486189517047,-0.290839909448976,0.771320046667891,0.813479942365756,-7.8276381697001,0.0896531508122632,"Not Significant"
"SLC5A11",0.0425400457668158,-0.597516175582416,0.290219878684215,0.77179398126432,0.813937968631863,-7.82781844891704,0.0894086920486661,"Not Significant"
"TMEM105",-0.0488145807652645,-0.135647549526449,-0.289945016416246,0.772004105836947,0.814113529743994,-7.82789824442601,0.0893150276619967,"Not Significant"
"SIGLEC6",0.0481507451739828,0.803909747294934,0.289898377263224,0.772039761840517,0.814113529743994,-7.82791177677985,0.0893150276619967,"Not Significant"
"OLIG2",0.00949583406676574,-1.887716839094,0.28902939330387,0.772704195282621,0.814749958218608,-7.82816351455958,0.0889756531339793,"Not Significant"
"HRG",-0.00647846036500333,-1.2643715057192,-0.289005232781476,0.772722671041135,0.814749958218608,-7.82817050287825,0.0889756531339793,"Not Significant"
"CCDC155",0.0290759138649604,-0.259357088007265,0.288877621817163,0.772820258383799,0.814811005783658,-7.82820740406846,0.0889431135466512,"Not Significant"
"NR0B2",0.0283073343894423,-1.93585964202669,0.28878777336946,0.772888969934806,0.814841603900867,-7.82823337572017,0.088926805048284,"Not Significant"
"CCDC37",0.0111295634571293,-0.768006993015351,0.287009652908209,0.774249153518479,0.816233702461455,-7.82874569901874,0.088185477081917,"Not Significant"
"OR1A1",-0.00247746582176053,-0.00643493662368951,-0.286385100463707,0.77472707388102,0.81669560086148,-7.82892489842397,0.0879397837365006,"Not Significant"
"OR8K1",-0.00215437422988859,-0.00866589117437429,-0.285448657431298,0.775443819820343,0.817365267412241,-7.82919285570396,0.0875838208594264,"Not Significant"
"OSBPL3",-0.0254041776678629,-0.97896052754608,-0.285419449022226,0.77546617879233,0.817365267412241,-7.82920119939822,0.0875838208594264,"Not Significant"
"FKBP14",0.0225488910395796,0.517863970433069,0.285399085538118,0.775481767104512,0.817365267412241,-7.82920701594019,0.0875838208594264,"Not Significant"
"LOC100133957",0.0218601713310341,-0.414241623684508,0.285116871327304,0.775697812331181,0.817551008119469,-7.82928758373548,0.0874851415988817,"Not Significant"
"OR2T5",-0.0043771079035381,-0.108655160313849,-0.284884020356538,0.775876081324188,0.817696917329855,-7.82935399909809,0.0874076395099183,"Not Significant"
"CDHR5",-0.0248758727924022,-3.04730292931517,-0.284274267188202,0.776342960004518,0.818146962111429,-7.82952766011623,0.087168677867387,"Not Significant"
"THOC7",-0.0118725635158165,0.0923904349378178,-0.283183809153075,0.777178109191943,0.818955940350824,-7.829837301116,0.0867394625585415,"Not Significant"
"INO80C",-0.0140719034213372,-0.55001622393239,-0.283167784252219,0.777190384113741,0.818955940350824,-7.82984184259732,0.0867394625585415,"Not Significant"
"ANKRD10",-0.0176936689547673,-0.00749635998983602,-0.282690716621202,0.777555838942616,0.819298982421058,-7.82997692662349,0.0865575845391077,"Not Significant"
"GCG",-0.00292998591796867,-0.548059041169584,-0.282470153541889,0.777724816684862,0.819434974931497,-7.83003930316777,0.0864855035320175,"Not Significant"
"HEATR7B2",-0.00965538637564143,-0.0568657189152046,-0.282209004219156,0.77792490199383,0.819603727698518,-7.83011309481663,0.0863960750204583,"Not Significant"
"DOM3Z",-0.0151185090652576,-0.573443291958211,-0.281003873017668,0.778848431097818,0.820534627723005,-7.83045273877607,0.0859030863821351,"Not Significant"
"PPARD",-0.0137097987439885,-0.668833611980458,-0.280901140089401,0.778927173019322,0.820575475271278,-7.8304816249453,0.0858814670346147,"Not Significant"
"NCRNA00158",0.018724364841755,-0.466472512292773,0.280722982477642,0.779063731253927,0.82067722318452,-7.83053169379285,0.0858276196808655,"Not Significant"
"SNX30",-0.0155337998006579,0.214326917910805,-0.279803009271274,0.779769001759752,0.821378019811581,-7.83078973479489,0.0854569231067454,"Not Significant"
"RAPH1",0.0170002053628565,0.894086276957297,0.279730193510818,0.77982483160803,0.821394684362673,-7.83081012254633,0.0854481120002977,"Not Significant"
"ARL16",0.0158309687262513,-0.392943152782483,0.278918856035478,0.780446983425202,0.821985074778642,-7.83103693084432,0.0851360681048701,"Not Significant"
"AMTN",0.0279800328580869,-0.651117938952795,0.278894816656669,0.780465419515833,0.821985074778642,-7.83104364097506,0.0851360681048701,"Not Significant"
"MIXL1",0.0222978290206887,-0.350509671644943,0.277228607849724,0.781743556536476,0.823288971770486,-7.83150732239641,0.0844477020685007,"Not Significant"
"OR6C1",-0.00269596021827519,-0.00102516914670778,-0.276934845146583,0.78196896129956,0.823484112617592,-7.83158878423207,0.0843447752059084,"Not Significant"
"RHOB",0.0195796778736136,0.814973970991549,0.276821457045413,0.782055969154136,0.823533496447189,-7.83162020421459,0.0843187316170875,"Not Significant"
"C7orf34",0.0180651088423277,0.0127921408872001,0.276602442099594,0.78222403704632,0.823668230012871,-7.83168085710946,0.0842476850132704,"Not Significant"
"OR52B2",-0.00595318312504176,-0.00805147119695397,-0.2752588093411,0.783255338257366,0.824711872726624,-7.83205190572187,0.083697753196609,"Not Significant"
"ZNF792",0.0138248401101315,0.782490363688009,0.275124963872743,0.783358091906085,0.824777764338269,-7.83208876866869,0.0836630559633396,"Not Significant"
"ZNRF1",0.017076198438846,-0.436682407174758,0.274985963547808,0.78346480697104,0.824847819852075,-7.83212703236523,0.0836261691407992,"Not Significant"
"WDR41",-0.0124552514229728,0.164739557136179,-0.274890399176288,0.783538177215172,0.824882763869929,-7.83215332789732,0.0836077709922996,"Not Significant"
"OR4A16",0.00414629760019502,-0.0127357171482406,0.274624416103321,0.78374239783066,0.82505545213124,-7.83222646780601,0.0835168614557808,"Not Significant"
"C17orf79",-0.0150788476207048,-0.0507343988160258,-0.27449392102072,0.783842596840193,0.82511862344917,-7.8322623254059,0.0834836104730985,"Not Significant"
"LIME1",-0.037541524379149,-1.98580314518996,-0.274064027046679,0.784172710963164,0.825383464316384,-7.8323803316955,0.0833442360014716,"Not Significant"
"CXorf65",0.0220890541569559,-0.493316854682083,0.274061571396794,0.784174596760402,0.825383464316384,-7.8323810052426,0.0833442360014716,"Not Significant"
"FXR1",0.0118986680749633,0.239662602863147,0.273647983589096,0.784492226441525,0.825658746027912,-7.83249435995413,0.0831994143504632,"Not Significant"
"FAM98A",-0.0100682890336007,-0.0398373042526913,-0.273616289089193,0.784516568863443,0.825658746027912,-7.83250303961309,0.0831994143504632,"Not Significant"
"RPS4Y1",-0.206959528838751,-5.5757847483554,-0.27351413748071,0.784595026109738,0.825698989441918,-7.83253100737893,0.0831782469289363,"Not Significant"
"OR11A1",-0.00478384967435547,-0.063168206862591,-0.273128257101263,0.78489142023365,0.825968571295138,-7.83263656214465,0.0830364775861248,"Not Significant"
"C10orf120",0.00920682391595897,-0.0699720232135993,0.27297540283076,0.7850088360229,0.826049790033323,-7.83267833312407,0.0829937748526988,"Not Significant"
"C10orf26",0.011617464648177,0.562617173711026,0.272625216563959,0.785277851900602,0.826290518144603,-7.832773941536,0.0828672308343872,"Not Significant"
"C1orf59",-0.0308682244909866,0.505853950037995,-0.272476760024338,0.785391905167451,0.82636817410249,-7.83281443634665,0.0828264171392422,"Not Significant"
"LOC151162",0.0132769729508381,-0.154075984276252,0.272099564815323,0.785681710069114,0.826630733752827,-7.83291722551644,0.0826884518838159,"Not Significant"
"PPP1R2P9",-0.00929868861118491,-0.0341901960759468,-0.271937154403711,0.785806501679368,0.826719661754506,-7.83296144001141,0.082641733486363,"Not Significant"
"LOC283070",-0.0244383001815191,-0.348204829936104,-0.270635797850197,0.786806626802005,0.827729441365368,-7.83331476752023,0.0821115971810955,"Not Significant"
"DNAH12",-0.0431284897021101,0.317091278230653,-0.270404933967085,0.786984088402406,0.827873710540141,-7.83337727174945,0.0820359083826064,"Not Significant"
