"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic"
"ITGB1BP3",-0.476755315965513,-0.676643072859166,-5.06869171199811,6.06124328054035e-07,1.18421511752468e-06,4.60320914160647
"TADA2B",0.189316728275723,0.569963800385341,5.06781992029117,6.08742285052684e-07,1.18921677725108e-06,4.59904612922684
"CCDC27",-0.192865927360178,-0.028048563512208,-5.06779712769609,6.08810876859653e-07,1.1892376119818e-06,4.5989372976509
"COL8A2",0.627492257818412,2.11540036817693,5.06620204061678,6.13629731336653e-07,1.1985366172906e-06,4.59132204433162
"ISG20",0.548490078037903,-0.424217066674961,5.06594656113973,6.14404970486879e-07,1.19993664803041e-06,4.59010253261593
"LXN",-0.375483978760092,0.591962439560062,-5.0647862921062,6.17937684707776e-07,1.20672126577101e-06,4.58456476029127
"PPP1R3B",-0.39732786187913,0.866338593866407,-5.06436024206895,6.1923982090088e-07,1.20914908912831e-06,4.58253157492373
"MFAP1",0.194428172856858,0.2524945736258,5.06248023006642,6.25017465799637e-07,1.22031465267395e-06,4.57356163147451
"MARCH1",0.485567960452922,0.214223520370931,5.06219340012708,6.25903522481668e-07,1.22192842492855e-06,4.5721933623477
"LOC541473",-0.494935768349673,-0.571450353237225,-5.06087879612628,6.29980083048823e-07,1.22977000142553e-06,4.56592316296139
"ZNF749",0.394731822449077,0.470396809070413,5.06048477245104,6.31206936969596e-07,1.23204776725478e-06,4.56404408844788
"TAX1BP1",0.203447823153169,0.127204256078937,5.06010000966083,6.32407185772233e-07,1.23422152061244e-06,4.56220930316658
"CNKSR3",-0.731565950828429,-0.842576809692265,-5.06008923209012,6.32440837644561e-07,1.23422152061244e-06,4.56215791086385
"ZSCAN22",0.244537220559975,0.29070715907836,5.06004064619668,6.32592563679218e-07,1.23440027871251e-06,4.56192623267938
"CCDC160",0.854139714252048,2.56096775239422,5.05968076549502,6.3371751079438e-07,1.2364779031181e-06,4.56021022972756
"TMEM64",-0.775031822450107,-0.0244819759696619,-5.05841159531403,6.37700262056993e-07,1.24413060724414e-06,4.55415936278392
"ZFR",-0.17793181658155,0.173609868032633,-5.05751709219438,6.40521813908552e-07,1.2495166134115e-06,4.54989555520531
"TREX1",0.314302332335864,-0.251055932675776,5.05706975146815,6.4193739682006e-07,1.25215912177823e-06,4.54776347613076
"C11orf52",0.459183738191486,1.86178412319348,5.05556518633406,6.4672074188028e-07,1.26128585522882e-06,4.54059376180469
"TEX14",1.01320391362973,1.25106022869529,5.05555939490355,6.46739220554981e-07,1.26128585522882e-06,4.54056616750172
"TLR5",-0.394914164174055,1.42147663201414,-5.05520941063051,6.47856861234167e-07,1.26334549402901e-06,4.53889865686462
"ABP1",1.01787905885157,-2.61000922895495,5.05313299198151,6.54526221451205e-07,1.27620294178143e-06,4.52900759415607
"HSPA2",0.714587150149639,0.771590656492916,5.05311799821403,6.54574621381317e-07,1.27620294178143e-06,4.52893618408835
"ZNF252",0.309116974710593,0.52047904967141,5.05297967901588,6.55021279496344e-07,1.27695250859937e-06,4.52827742697566
"SLC2A5",-0.757444255706884,-1.27456370421565,-5.05227393866737,6.57304837834463e-07,1.2812825978676e-06,4.52491652561464
"TEX10",-0.210257393064525,-0.268175196893102,-5.04907547013183,6.67750979740131e-07,1.30152165708392e-06,4.50968986476811
"BACH1",-0.341592586399239,-0.0979633427461974,-5.04782714584588,6.71871393282043e-07,1.3094284890906e-06,4.50374939073501
"BAIAP3",0.899567690545863,0.371990052684824,5.04764999884484,6.7245810092716e-07,1.3104475379245e-06,4.50290649603961
"GOPC",-0.224173660740513,0.337096642875469,-5.04720112174649,6.73946993100029e-07,1.31322435158918e-06,4.50077078165234
"ASB3",-0.18775195974883,-0.148408595386524,-5.0464999767715,6.76279020507091e-07,1.31764337961569e-06,4.49743513652339
"RUFY2",-0.257520952883738,0.320798738350142,-5.04597563180456,6.78028104667532e-07,1.32092588620463e-06,4.49494087186192
"C7orf63",-0.526031464532126,1.28971033500833,-5.04471792759947,6.82241343310072e-07,1.32900794934584e-06,4.48895901263623
"TWSG1",0.304659443760025,0.266408366123004,5.04334532892497,6.86868365786098e-07,1.33789445442017e-06,4.48243219891688
"POLR2D",0.169185692072964,-0.236472526028997,5.04279465740018,6.88733193687116e-07,1.34139953196058e-06,4.47981415396932
"ANP32C",0.345800161356974,-0.359642254622416,5.04190964329365,6.91740522067659e-07,1.34712890514599e-06,4.47560708100082
"TECR",0.273564190576776,-0.0400837773341891,5.04063748428841,6.9608564732182e-07,1.35546223461225e-06,4.46956078854108
"SOAT2",-0.562688593557445,0.182368635423575,-5.0395921972024,6.99675622143009e-07,1.36232364592147e-06,4.46459377759512
"SLCO1B1",-0.400989068825717,-0.803637149355476,-5.03814194960556,7.04686075298659e-07,1.37194927699208e-06,4.45770397693488
"CLC",-0.311982195036141,-0.714781494787019,-5.03673096234277,7.09594178874626e-07,1.38137383769164e-06,4.45100237536462
"PRDM4",0.202406864988368,0.28284357132923,5.03518616535328,7.15005644576857e-07,1.39177641823863e-06,4.44366713598074
"CXorf41",0.447802983629531,-0.147277949493329,5.03467781806682,7.16795109437257e-07,1.39512737928962e-06,4.4412537592255
"MAPKAPK5",0.182212887989154,-0.0406444190043348,5.03427347736217,7.18221545728052e-07,1.39777119478594e-06,4.43933430710586
"ERP29",0.301424705156895,-0.388589563701186,5.03341493356218,7.21259430632755e-07,1.4035503422645e-06,4.43525915220139
"C1QA",-0.548894158892214,-0.477886294927119,-5.03322737726687,7.21924734493283e-07,1.40471185661521e-06,4.4343689812505
"RIMKLA",0.752078266737567,-0.394045362623066,5.03048570044115,7.31718071822009e-07,1.4236326776446e-06,4.42135990989582
"EHD3",-0.412083315729231,0.158120375844857,-5.02947939245276,7.35344756360468e-07,1.43055319322282e-06,4.41658661868962
"FNTB",0.189115243795128,4.25162891515719e-05,5.02941755982277,7.35568163989422e-07,1.43085222727902e-06,4.41629335117655
"EVC",-0.412444895263623,0.951830572429172,-5.02929674596842,7.3600486622867e-07,1.43156607329935e-06,4.41572034935254
"EPO",0.87987424455771,0.0636620911852,5.02907968696419,7.36790092815734e-07,1.43295761704311e-06,4.41469090192649
"MPHOSPH6",-0.406614569031378,-0.0609865720127885,-5.02841831687693,7.39187644048985e-07,1.43748435467705e-06,4.41155445909159
"MAP3K9",0.580708551898257,0.299318035914615,5.02835700539056,7.39410287711584e-07,1.43778113342667e-06,4.41126371755679
"CMPK2",0.622435445638091,-0.0347326634460869,5.02724537200503,7.43458284304944e-07,1.44551553904541e-06,4.40599285097784
"TLR9",-0.504377014024475,-0.500187183528412,-5.02678212343074,7.45151514956834e-07,1.44867051155907e-06,4.4037966383606
"SLC4A11",-0.774357032212245,-0.674684968411672,-5.02490803559664,7.52039669779558e-07,1.4619235319169e-06,4.39491361227339
"KIAA2026",-0.252254966848794,0.528349146514903,-5.02485039215527,7.52252509455981e-07,1.46219882779126e-06,4.39464043341887
"C8orf39",0.489712034266394,0.0271863256507942,5.02363662938166,7.56747692502919e-07,1.47079713406087e-06,4.3888889165538
"SDF4",0.263148406970451,-0.473358675110655,5.02350432811746,7.57239238398685e-07,1.47161317344992e-06,4.38826207017361
"ZNF837",0.523354899372159,-0.529073215709526,5.02331992981556,7.57924858166498e-07,1.47280618439737e-06,4.38738841120849
"GTF3A",0.277817115530996,0.127008983249032,5.02273812952058,7.60092012906029e-07,1.47687762871103e-06,4.38463209104036
"ZCRB1",0.191078959103447,0.0878917712391107,5.02230056787992,7.61725837335421e-07,1.4799121264783e-06,4.38255929777205
"DMTF1",-0.287117271020287,0.0939243114770407,-5.02157114930349,7.64456985638794e-07,1.48507777395576e-06,4.37910429072192
"SLC25A6",-0.33162179193818,-0.642436860897149,-5.02100587886966,7.66580026020744e-07,1.48906121054082e-06,4.37642710272953
"RDH12",0.414970336795628,-1.91984032062183,5.02064771070005,7.67928181554421e-07,1.49153884269747e-06,4.37473091366073
"WDR8",0.212840861350689,-0.469457055848847,5.02031776542357,7.69172133477027e-07,1.49381363166052e-06,4.37316847541193
"NACA2",-0.373539564630986,-1.39486305993776,-5.01926430478913,7.73156919460371e-07,1.50141047640195e-06,4.36818047679015
"NEUROD2",-0.304226937746211,-0.842240236293185,-5.01785731561627,7.785100902792e-07,1.51166292948378e-06,4.36152001100215
"BAIAP2L2",-0.574901675174517,-3.16314809890331,-5.01730001188407,7.80640355689477e-07,1.51565599605683e-06,4.35888227941559
"ZP3",0.499316132723469,0.0843996349059503,5.01635640376379,7.84260104923633e-07,1.52253994837657e-06,4.35441675110785
"TAB3",0.264190421287478,0.471492697665285,5.01559976473621,7.87174343977416e-07,1.52805307127991e-06,4.35083657162868
"PMM1",-0.320611984392332,-0.582982775273233,-5.0154501271106,7.87751920566058e-07,1.52902968036505e-06,4.35012858972958
"CES3",-1.01334902012536,-0.891024530611825,-5.015385215063,7.88002597765456e-07,1.52937165174181e-06,4.34982147656292
"GMFB",0.240105858710314,0.208776210705869,5.01513844593099,7.88956274253104e-07,1.53107782497554e-06,4.34865398965128
"INSL6",-0.201318394649048,-0.10762260507379,-5.014465036172,7.91564448121092e-07,1.53599415122174e-06,4.34546828624886
"SLMAP",-0.252331206360042,0.602565412467271,-5.01416567114264,7.92726589128037e-07,1.53810385358648e-06,4.34405219992943
"SPINK2",-0.567551120695177,-0.576261191609659,-5.01279508808914,7.98068315284892e-07,1.54832191578141e-06,4.33756988656246
"RORB",-0.801049914921017,0.211601683861676,-5.01260794694985,7.98800375738553e-07,1.54959573976306e-06,4.33668490499336
"RYBP",0.220817279822334,0.665102558216707,5.01249720473487,7.99233883847404e-07,1.55029021498367e-06,4.33616122408232
"C18orf16",-0.58358010326801,-0.328730790678359,-5.01229940378749,8.00008755374652e-07,1.55164664599354e-06,4.33522588285588
"LRRFIP2",0.294395564160856,0.252893230031352,5.01180899757082,8.01933021352974e-07,1.55523190330404e-06,4.33290704014115
"CLK3",-0.203090834946741,-0.312194119822214,-5.01157661168285,8.02846423551054e-07,1.55677142867626e-06,4.3318082939991
"EID1",-0.235952144575489,0.161130561927057,-5.01156845201493,8.02878513727434e-07,1.55677142867626e-06,4.33176971500744
"PNMA5",-0.435131910462055,-0.999817444656681,-5.01153945622833,8.02992557800486e-07,1.55684552003437e-06,4.33163262308751
"GTF2H2B",1.04742403039371,0.62864424026423,5.01115446068321,8.04508278765381e-07,1.55963691813534e-06,4.32981243279764
"CSAD",-0.495210975180183,0.755086700267037,-5.00980784613285,8.09831662839235e-07,1.56980870910108e-06,4.32344685276298
"TRIM74",-0.536109763539622,-0.578393590404233,-5.00945446849112,8.11234251843731e-07,1.57237907763895e-06,4.32177665253409
"EIF4ENIF1",-0.180650751041511,0.151146702326201,-5.00836027621584,8.15592111711509e-07,1.58067648951546e-06,4.31660573541433
"ZCCHC4",-0.198597547380216,0.230435876219826,-5.00781838179497,8.17758694612026e-07,1.58472588261137e-06,4.31404522922716
"EGF",-1.22181365369889,2.26831871642966,-5.00722308994093,8.20145181821997e-07,1.58920062131247e-06,4.31123269741123
"LOC729991",0.24264105791174,-0.413820160431358,5.00665302623879,8.2243684026159e-07,1.59349078242454e-06,4.30853963660112
"ALKBH3",-0.353674925189118,-0.00545229268460017,-5.00650089446855,8.23049456149401e-07,1.5945272562751e-06,4.30782099068045
"RPS9",-0.351984471630524,-0.436219021085041,-5.00608063367946,8.24744087700927e-07,1.59765956977732e-06,4.30583584701929
"WDR33",-0.0996910256409752,-0.0527979852413956,-5.00555546208549,8.26866495639416e-07,1.60161988446808e-06,4.30335535407909
"UBL7",0.20841549023066,-0.209323975271391,5.00371501877613,8.34346140388849e-07,1.61595530775312e-06,4.29466438188738
"KLRC4",-0.706285829959868,-0.247107412925863,-5.00355045148765,8.35018125488701e-07,1.61710424641855e-06,4.29388739729518
"ARHGAP27",-0.35676293492812,-0.716389603907721,-5.00220240767051,8.40542382422986e-07,1.62764903896849e-06,4.28752362280406
"ZBED5",-0.22751923076919,0.121328715743288,-5.00180892968805,8.42161496518341e-07,1.63063053131392e-06,4.28566639883719
"NDUFC2",0.401282764184546,-0.0312732706737432,5.00160327497609,8.43008939778165e-07,1.63211745885003e-06,4.28469575594398
"C3orf70",-0.55652268673417,-0.118889650805661,-5.00062856654859,8.47036653096159e-07,1.63976072494711e-06,4.28009583719411
"NIPAL4",0.662957574957681,-1.51765865313753,5.00019417303723,8.48837650072641e-07,1.64309230209234e-06,4.27804606974276
"HAUS8",0.286817781493506,-0.378660485923864,4.99997082220274,8.49765103567163e-07,1.64473249516676e-06,4.27699220821454
"GPATCH8",-0.2177821187583,0.158873953683917,-4.99989879359166,8.50064407679767e-07,1.64515670151448e-06,4.27665235635319
"LIPG",-0.801076274717966,-1.85968545190347,-4.9985414357963,8.55723793853894e-07,1.65595338748425e-06,4.27024875952595
"CALB1",-0.383548706213703,-1.92907793749533,-4.99692101580649,8.62527689639561e-07,1.66896262660699e-06,4.26260613229158
"SPTLC3",-0.564851023880527,0.828456432033435,-4.99649335523532,8.64332073315743e-07,1.6722964343768e-06,4.26058945928878
"C13orf38",-0.73485469987619,-0.266613391652912,-4.99500178281842,8.70653904362196e-07,1.68436907807726e-06,4.25355700783952
"PLXNB2",0.291807184767344,-0.379045732744576,4.99489848373764,8.71093374468902e-07,1.68506048976223e-06,4.25307004316829
"GABRR1",-0.532639558763271,-0.606048164975247,-4.99455663750376,8.72549236043051e-07,1.68771771395928e-06,4.25145860124724
"HIATL1",0.152975485536601,0.0211225802655448,4.99421762567199,8.73995348660914e-07,1.69035558247843e-06,4.24986061699307
"C7orf28B",0.405031537875005,-0.100959117881332,4.99351418645168,8.7700338144749e-07,1.69601350990175e-06,4.24654515485534
"UBXN11",0.41144473390824,-0.268964517405862,4.99314739933876,8.78575795308643e-07,1.69889432774667e-06,4.24481657144286
"ZNF717",-0.524278489702806,0.613851195246509,-4.99211321867757,8.83024006113454e-07,1.70733498262471e-06,4.2399433211594
"SLC6A4",1.65570356744802,1.66525182015814,4.99155248929724,8.85444903066107e-07,1.71185458705595e-06,4.23730143459669
"HSP90B1",0.204968447456447,-0.173810811369453,4.99086811265006,8.88408328180667e-07,1.71742212594624e-06,4.23407733793549
"C5orf32",-0.337955603473565,-0.536774550254473,-4.99004699949777,8.91976487079704e-07,1.72415754446345e-06,4.23020959274437
"BTG2",-0.510250173091936,1.03800721343775,-4.98943246106022,8.94656029881196e-07,1.72917419445123e-06,4.22731525935888
"CCDC135",0.6927819427339,-1.19273441357579,4.98931086538329,8.95187138823788e-07,1.73003783865691e-06,4.22674260937154
"KCNJ14",-0.419218060200724,-0.307453251684523,-4.988310531729,8.99568002748002e-07,1.73834065290065e-06,4.22203204720758
"UQCRFS1",-0.204889913747599,-0.287515556319715,-4.98503931620536,9.14039099593023e-07,1.76613860843715e-06,4.20663376582386
"PRPF38A",-0.181122094114871,0.0416219960717734,-4.98483562423949,9.14947586790111e-07,1.76772764509702e-06,4.20567524203727
"FAM82B",-0.287564246318407,0.183098000697597,-4.98456670178688,9.16148345228196e-07,1.76988101322432e-06,4.20440981294321
"CYTSB",0.407922962506512,-0.198079949250482,4.98428418797613,9.17411430201642e-07,1.7721543716635e-06,4.20308049413953
"RSBN1",-0.235617221146201,0.481724071934577,-4.98266715392105,9.24673437391532e-07,1.7860142694184e-06,4.1954731109763
"CPOX",-0.234247251071398,-0.66618384750818,-4.98160860527173,9.29457368184402e-07,1.79508558502594e-06,4.19049432317774
"CNGB3",-0.503962732500637,-0.549037900068085,-4.98063900253452,9.33860302481307e-07,1.80341943466666e-06,4.18593470709262
"GEMIN8P4",0.388867725752776,-0.222828587809314,4.98051081150077,9.34443920003987e-07,1.80437675674209e-06,4.18533193980245
"FKBP7",-0.318511908114723,0.647893622655742,-4.9801948049265,9.35884114179612e-07,1.80698776113114e-06,4.18384610344873
"BMPR2",-0.250593880185672,0.725132630458782,-4.97992252369489,9.37126750868197e-07,1.80921686997593e-06,4.18256592699753
"PSMD5",0.265881960336381,0.620323276200317,4.97856782340379,9.43333066321537e-07,1.82102753658497e-06,4.17619749569919
"ALKBH4",0.261047705802741,-0.503048165030678,4.97737122506111,9.48848083953264e-07,1.83150161372325e-06,4.17057357734919
"RFX8",-0.589614836003616,1.12264565786943,-4.97668265901741,9.52035732647487e-07,1.83748177035376e-06,4.16733791414225
"KIAA1804",-0.69461903420761,-0.762458258831608,-4.97661941845366,9.52329016861375e-07,1.83787504382065e-06,4.16704075823811
"C5orf46",0.91643068121808,2.11132156590762,4.97476021621461,9.60990360438499e-07,1.85441602592371e-06,4.15830620097971
"BTBD19",-0.4608001173509,-0.308980191570369,-4.97442397404014,9.62564895796098e-07,1.85727982243364e-06,4.15672683965593
"ECSIT",-0.276258519627527,-0.605835069168159,-4.97350446615084,9.66883452868383e-07,1.86543720396466e-06,4.15240830735446
"C9orf150",0.663162022531097,1.66309824173113,4.97207159156966,9.73650423761135e-07,1.87831640667319e-06,4.14568012384957
"GDPD4",-0.386851355395153,-0.166538633033664,-4.97185436816314,9.74680280709153e-07,1.88012648341247e-06,4.14466028306188
"TMEM50A",0.192204098456878,0.263380142274107,4.97085596041584,9.79427286059475e-07,1.8891058044721e-06,4.13997337298784
"BMP1",0.457033999296208,-0.496068988691773,4.96971703999955,9.84869644064138e-07,1.89942449907344e-06,4.13462786151407
"TSHZ3",-0.408388804787107,0.872855320648254,-4.96886692810752,9.88950954933043e-07,1.90711657944537e-06,4.13063857789866
"LOC150381",-0.567660379627527,-0.304441568775764,-4.9678700182539,9.93757847215889e-07,1.91620631195099e-06,4.12596119278252
"TEX15",-0.350915639851821,-1.699899344195,-4.96693435538963,9.9828994874826e-07,1.9247645236478e-06,4.12157192861631
"CDK10",-0.331204371295842,-0.991235530622772,-4.96631692073591,1.00129156666932e-06,1.93037053842813e-06,4.11867589825922
"ACAT2",0.321844549081595,-0.490969337366709,4.96628077085118,1.00146757687691e-06,1.93052857777304e-06,4.11850634986482
"SH3BGRL3",0.355513149094251,-0.650227741704648,4.96593905710118,1.00313282461095e-06,1.93355712038896e-06,4.11690371507728
"NBEAL1",-0.670156184357426,1.14691487778739,-4.96481481614967,1.00863040214369e-06,1.94397128764645e-06,4.11163172414115
"LILRA2",0.546316634396065,0.520549258314658,4.96103150602234,1.02734552527758e-06,1.97985578090198e-06,4.09389812937336
"IRX3",0.584025714369313,2.65657848336841,4.96075405001764,1.02873115804047e-06,1.98234002952608e-06,4.09259807558282
"IMP3",0.21066959748861,-0.206809357224564,4.96029704308761,1.03101741613093e-06,1.9865591321603e-06,4.09045685476287
"MPST",-0.357759845685038,-1.12062972283163,-4.95988533719014,1.03308124974179e-06,1.99034891677918e-06,4.08852803333866
